Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:04:37, 30.62,  0.40,  0.06,  0.84,  7.84, 76.60, 39.69,  3.78, 25.47, 22.30, 12.98,6931.81; 38.81, -0.03, -0.21,  1.07, 17.26, 70.37,-29.96,-11.26, -1.48, -0.35,-60.93,-2101.58
Uptime 00:04:37, 30.76,  0.23,  0.43,  1.18, -1.08, -0.47, 16.58, 19.64, 10.19, 22.11, 12.46,6933.98; 38.81, -0.14, -0.23,  0.21, 32.45, -2.40,-11.96,-42.37,-24.83,  2.97,-59.52,-2103.15
Uptime 00:04:37, 30.72,  0.25, -0.16,  0.93,-89.69,-32.73,-65.38, -9.43, 14.63,  9.87,  7.68,6925.35; 38.81,  0.12, -0.26,  1.04,-50.74,-69.52,-29.53,-14.08,  6.58, -3.93,-67.45,-2107.04
Uptime 00:04:37, 30.76,  0.37,  0.14,  1.07, 20.71,-17.69, 21.34,  7.21, 19.12, 12.48,  4.87,6928.14; 38.72, -0.26, -0.13,  1.13,-16.17,-43.60, 11.00, -6.35,-12.95, -6.06,-71.44,-2105.60
Uptime 00:04:37, 30.72,  0.54,  0.20,  0.93,-13.90, -4.90, 14.01, 10.37, 29.46, 10.63,  3.55,6930.01; 38.81,  0.80, -0.07,  0.61, 40.21,  3.96,-36.17, -3.89, 52.32, -0.77,-70.54,-2110.41
Uptime 00:04:37, 30.76, -0.20,  0.21,  1.13, 23.90, 87.63, 73.51, 10.56, -9.91, 13.67, 14.84,6939.56; 38.81, -0.57, -0.19,  1.20,-13.91,-18.11,-77.90, -8.22,-25.13, -2.69,-70.94,-2120.54
Uptime 00:04:37, 30.72,  0.27,  0.12,  0.78,-10.19,-25.05,  4.72,  8.39, 19.26, 12.27, 10.97,6940.18; 38.81,  0.15, -0.02,  0.71,-11.59,  4.06,-32.22, -1.56, 12.01, -4.15,-69.24,-2124.73
Uptime 00:04:38, 30.67, -0.28, -0.13,  1.12, 59.99,-35.94, 13.68, -6.25,-14.02, 19.71,  6.34,6942.00; 38.76, -0.47, -0.21,  1.22, 12.18,-46.53,-17.76, -9.24,-20.75, -2.66,-73.51,-2127.09
Uptime 00:04:38, 30.72,  0.60,  0.34,  0.50,  3.81,  6.81,-20.32, 23.29, 44.82, 20.27,  6.19,6939.35; 38.81,  0.09,  0.23,  1.00,-41.69, 11.09, 22.85, 12.98,  5.20, -7.66,-70.73,-2124.12
Uptime 00:04:38, 30.76,  0.22, -0.34,  1.09,-27.06, 13.79, 11.75,-16.71, 10.90, 16.08,  7.60,6940.88; 38.81,  0.12, -0.27,  0.93,-36.37, 13.88,-16.86,-15.88,  7.06,-12.46,-67.69,-2126.31
Uptime 00:04:38, 30.72,  0.40,  0.06,  0.89, 13.23, 30.86, 44.85,  3.56, 23.92, 17.64, 11.18,6947.12; 38.76,  0.53, -0.10,  0.87, 35.60, -5.51,-15.56, -5.74, 31.33, -7.48,-67.71,-2128.48
Uptime 00:04:38, 30.67, -0.41,  0.21,  0.93, -1.58, 34.83, 39.91, 11.83,-23.03, 17.31, 15.95,6952.43; 38.72, -0.34, -0.08,  0.91,-28.78,-49.74,-55.03, -4.61,-20.54,-11.17,-72.43,-2135.80
Uptime 00:04:38, 30.67,  0.25, -0.32,  1.24, 26.95,-12.44, 11.14,-14.23, 11.11, 20.12, 13.83,6953.87; 38.81, -0.10, -0.62,  1.14, 20.57, -9.08,-41.06,-28.38, -4.33, -8.89,-72.05,-2141.13
Uptime 00:04:38, 30.76, -0.16,  0.28,  1.04, 32.25,-45.42, 43.07, 14.86, -8.29, 24.22,  7.80,6959.60; 38.72, -0.36,  0.08,  0.67, 43.61,-33.85, 15.09,  5.67,-28.08, -2.92,-74.46,-2139.13
Uptime 00:04:39, 30.67,  0.49, -0.04,  0.94,-53.08,-18.20, -6.66, -2.29, 27.48, 16.87,  4.75,6958.73; 38.72,  0.55, -0.08,  1.00,-80.27,  7.54, 10.15, -3.83, 29.05,-13.24,-72.58,-2137.80
Uptime 00:04:39, 30.72, -0.07,  0.02,  0.85, 27.44, 75.54, 45.71,  1.52, -4.57, 20.14, 14.60,6964.81; 38.81, -0.17, -0.11,  1.01,-22.85,  6.18, -4.40, -5.90, -9.61,-16.07,-70.13,-2138.38
Uptime 00:04:39, 30.76,  0.08, -0.03,  0.99,-22.56,  8.84,-25.53, -1.94,  4.87, 16.83, 15.33,6961.49; 38.76, -0.05, -0.15,  0.95, 22.27,-39.31, -2.13, -9.21, -2.96,-13.10,-73.68,-2138.66
Uptime 00:04:39, 30.62,  0.51,  0.26,  1.04, 18.48,-127.98, 49.79, 12.44, 25.65, 19.09, -1.79,6967.96; 38.76,  0.41, -0.05,  1.16, 79.69,-37.20,-25.46, -2.51, 19.51, -2.73,-77.34,-2141.97
Uptime 00:04:39, 30.76,  0.06,  0.15,  0.75,-33.20, 45.82, 12.76, 11.26,  4.64, 14.61,  4.12,6969.66; 38.76,  0.06,  0.01,  0.85,-33.93,-23.77,-70.25,  0.78,  3.98, -7.08,-78.97,-2151.31
Uptime 00:04:39, 30.81,  0.40, -0.27,  1.23, 47.43, 79.13, 22.17,-11.65, 17.86, 20.13, 13.76,6972.54; 38.76,  0.05, -0.52,  1.26,-16.56, 84.29,-51.01,-22.35,  2.25, -9.50,-66.69,-2157.94
Uptime 00:04:39, 30.67, -0.12,  0.39,  0.61,  8.39, 40.73,-19.76, 31.96, -9.16, 21.43, 18.86,6969.97; 38.76, -0.18,  0.18,  0.72, 19.64,  2.52,-35.21, 13.48,-13.42, -6.54,-64.77,-2162.52
Uptime 00:04:39, 30.72, -0.10, -0.38,  1.24,-30.45,-38.32,-61.27,-16.76, -4.35, 16.70, 13.58,6961.82; 38.76, -0.43, -0.61,  1.07,-46.11,-81.85,-59.75,-27.70,-19.28,-12.97,-73.76,-2170.47
Uptime 00:04:40, 30.76,  0.24,  0.39,  1.12, 10.37, -5.97, 22.70, 18.69, 11.40, 18.07, 12.31,6964.80; 38.86, -0.40, -0.03,  1.14, 30.45,-18.79,  1.92, -1.36,-19.42, -8.83,-74.31,-2170.22
Uptime 00:04:40, 30.72,  0.20,  0.21,  0.19,-71.58,-20.81, 29.77, 36.63, 35.57,  9.32,  8.70,6968.67; 38.76,  0.36,  0.13,  0.99,-40.69, 15.76,-27.81,  7.02, 19.74,-13.70,-71.21,-2173.83
Uptime 00:04:40, 30.76, -0.26,  0.01,  1.20, 31.37,  3.88, 57.85,  0.28,-12.43, 13.23,  9.28,6976.36; 38.76, -0.08,  0.03,  1.26, 40.42,-33.94,-13.30,  1.31, -3.40, -8.13,-74.14,-2175.60
Uptime 00:04:40, 30.81,  0.11,  0.47,  0.25, 48.79, 91.59,-21.25, 59.72, 12.15, 20.42, 20.61,6973.58; 38.76, -0.29,  0.64,  0.79,-39.82, 42.87,-25.84, 37.01,-15.88,-12.34,-66.83,-2178.99
Uptime 00:04:40, 30.76,  0.30, -0.61,  1.20,  8.37,-127.25,-58.83,-26.29, 12.39, 20.57,  3.49,6965.81; 38.76, -0.13, -0.20,  1.63,-28.48,-121.07, 14.57, -6.92, -4.60,-15.91,-81.07,-2177.06
Uptime 00:04:40, 30.67,  0.41,  0.45,  0.11, 18.68, 34.70,-36.55, 47.04, 41.04, 23.48,  7.02,6961.06; 38.76, -0.10,  0.05,  0.48, 27.84,-92.67,-28.57,  6.36,-11.25,-11.92,-91.03,-2180.78
Uptime 00:04:40, 30.81,  0.56, -0.83,  1.37, 44.83, 43.85, 22.66,-29.14, 19.28, 28.14, 12.08,6964.01; 38.76,  0.26, -1.42,  1.50,-48.23,103.13,-60.60,-43.00,  7.23,-18.69,-76.21,-2188.65
Uptime 00:04:40, 30.81,  0.05,  0.33,  0.89, 17.08, -6.00, 20.03, 20.48,  2.87, 30.21, 11.00,6966.67; 38.72,  0.18,  0.10,  0.76, 26.80, -8.00,-38.91,  7.39, 13.14,-14.67,-75.99,-2193.83
Uptime 00:04:41, 30.76, -0.31, -0.47,  0.83, -1.24,-49.86, -2.11,-27.85,-18.27, 28.89,  4.79,6966.40; 38.76, -0.28, -0.60,  0.95, -7.26,-17.78, 14.35,-31.28,-13.82,-15.93,-76.46,-2191.96
Uptime 00:04:41, 30.76,  0.60,  0.14,  0.89, -6.11, -9.05,-28.57,  7.39, 33.52, 27.68,  2.87,6962.68; 38.76, -0.19,  0.04,  0.96, -2.62, 27.54, 15.25,  2.47,-11.41,-15.89,-71.19,-2189.98
Uptime 00:04:41, 30.81,  0.45, -0.41,  0.86, -6.02, 51.07, 17.75,-23.09, 25.17, 25.88,  8.97,6965.04; 38.76, -0.15, -0.53,  1.50,-34.31,-23.37,-67.78,-19.37, -5.47,-20.44,-72.71,-2199.00
Uptime 00:04:41, 30.76, -0.21,  0.28,  0.95, 23.95,  0.57,113.74, 16.24,-12.04, 28.74,  9.10,6979.83; 38.81, -0.23,  0.39,  0.88, -4.51,-23.92,-52.17, 23.33,-13.66,-20.13,-74.03,-2205.78
Uptime 00:04:41, 30.81, -0.05, -0.35,  1.37,-11.38, -8.35,-24.37,-14.17, -2.01, 26.41,  7.88,6976.61; 38.76, -0.26, -0.54,  1.23,-12.08,-16.33,-42.48,-23.37,-10.83,-21.76,-74.44,-2211.39
Uptime 00:04:41, 30.76,  0.03,  0.30,  0.73, 24.39, 32.15, 62.37, 22.44,  2.20, 29.46, 11.81,6984.78; 38.72, -0.26,  0.05,  0.37, 43.58,-41.20, 67.55,  6.37,-34.94,-15.60,-77.55,-2202.54
Uptime 00:04:41, 30.81,  0.94, -0.38,  1.12,-65.67,  1.44,  1.11,-14.51, 38.50, 20.15, 10.99,6984.93; 38.67,  0.39, -0.55,  0.96,-105.64, 46.15, 17.54,-28.07, 19.26,-29.42,-70.46,-2200.24
Uptime 00:04:42, 30.76,  0.05,  0.27,  0.80,  6.76,  1.45, 16.20, 18.43,  3.24, 21.00, 10.89,6987.08; 38.81,  0.05, -0.15,  1.09, 45.26,-91.74, 14.74, -7.88,  2.59,-23.09,-81.06,-2198.28
Uptime 00:04:42, 30.81, -0.01, -0.22,  1.04,  9.81,  1.30, 14.85,-11.77, -0.50, 21.59, 10.85,6989.02; 38.76,  0.12, -0.12,  0.77, 17.03,-25.25, -9.38, -8.73,  8.42,-20.63,-82.82,-2199.50
Uptime 00:04:42, 30.76,  0.09,  0.12,  1.03,-13.53,-20.64, 46.67,  6.56,  5.21, 19.56,  7.88,6995.13; 38.72, -0.26,  0.05,  0.74,-16.11,-54.15,-69.56,  3.51,-19.40,-22.21,-87.73,-2208.61
Uptime 00:04:42, 30.72,  0.35,  0.02,  0.78,  8.04, 62.89, 45.92,  1.28, 24.14, 20.24, 15.43,7001.24; 38.76,  0.34, -0.25,  0.92,-25.33, 61.96, -1.53,-14.40, 19.43,-25.36,-78.29,-2208.82
Uptime 00:04:42, 30.76,  0.25,  0.49,  0.86, 59.87, 32.72, 48.15, 28.75, 14.12, 28.04, 19.01,7007.50; 38.81, -0.32,  0.45,  1.08, 42.28,  6.86,  5.46, 21.83,-15.31,-19.03,-75.54,-2208.11
Uptime 00:04:42, 30.76,  0.08,  0.40,  0.66,-123.14,-10.17,-42.80, 30.74,  5.67, 12.28, 17.21,7001.89; 38.72, -0.17,  0.27,  0.73,-65.18,-27.40,-36.62, 19.89,-12.29,-26.62,-77.30,-2212.90
Uptime 00:04:42, 30.76,  0.24, -0.14,  1.26, 50.74,-101.51, 38.61, -6.30, 10.58, 18.52,  3.43,7007.03; 38.72, -0.17, -0.30,  1.21, 27.17,-77.85, 35.92,-13.93, -7.96,-22.82,-85.74,-2208.13
Uptime 00:04:42, 30.81,  0.53,  0.40,  0.71, 17.58,  5.96, 33.68, 24.46, 33.19, 20.88,  3.45,7011.40; 38.76,  0.46, -0.12,  0.45, 42.09,-54.00, -8.92,-10.19, 44.85,-17.21,-91.80,-2209.29
Uptime 00:04:43, 30.72, -0.07, -0.08,  0.99,  4.27,117.67, 78.23, -4.70, -4.10, 20.93, 18.80,7021.81; 38.81, -0.84,  0.12,  1.16,-35.52, 42.67,-53.91,  4.76,-35.79,-21.40,-83.69,-2216.46
Uptime 00:04:43, 30.86,  0.31,  0.04,  1.02, -1.20,-37.97, -2.99,  2.33, 16.74, 20.40, 13.22,7021.42; 38.81,  0.22, -0.17,  0.99,-12.39, -0.09,-40.22, -9.66, 12.45,-22.75,-82.28,-2221.72
Uptime 00:04:43, 30.72,  0.17, -0.26,  1.15, 39.84,-37.01, 46.73,-12.79,  8.27, 24.81,  8.07,7027.49; 38.72, -0.16, -0.32,  0.76, 28.97, -6.09,  2.47,-22.52,-10.65,-19.06,-81.19,-2221.40
Uptime 00:04:43, 30.86,  0.30,  0.62,  0.73,-49.98,-15.46, -5.42, 38.14, 17.35, 18.61,  5.56,7026.78; 38.72, -0.19,  0.12,  0.79,-61.46,-17.95, 43.83,  8.68,-13.03,-26.45,-81.63,-2215.62
Uptime 00:04:43, 30.81,  0.44, -0.73,  1.04,  9.72, 57.25, 46.00,-32.99, 18.95, 18.83, 12.42,7032.80; 38.72, -0.03, -0.72,  1.09,-19.53, 38.29,-18.28,-33.49, -1.49,-29.10,-75.05,-2218.01
Uptime 00:04:43, 30.76,  0.47,  0.44,  1.23, 56.99,-41.40, 33.63, 18.54, 19.98, 26.14,  6.46,7037.21; 38.72,  0.21, -0.06,  0.35, 92.50,-63.17,-38.14, -9.02, 30.95,-16.83,-82.28,-2223.01
Uptime 00:04:43, 30.81, -0.42,  0.23,  0.90,-51.79, -3.02, -4.14, 12.94,-24.17, 19.18,  6.42,7036.66; 38.81, -0.18, -0.20,  0.95,-80.75,-10.53,-39.12,-11.84,-10.35,-27.17,-81.79,-2228.17
Uptime 00:04:44, 30.86,  0.31, -0.16,  1.17, 61.64,-16.99, 68.24, -7.70, 14.83, 26.49,  3.83,7045.53; 38.81,  0.07, -0.24,  1.02, 20.07, 16.00,  1.41,-13.43,  4.01,-24.34,-78.20,-2227.99
Uptime 00:04:44, 30.81,  0.11,  0.41,  0.80, 38.02, 29.25, -1.51, 26.85,  6.95, 31.34,  7.34,7045.34; 38.81, -0.31,  0.27,  0.60, 18.35, 35.91, 21.80, 21.37,-25.06,-21.09,-71.56,-2225.16
Uptime 00:04:44, 30.86,  0.47, -0.04,  1.10, -4.62,-55.14, 15.77, -2.07, 23.25, 30.05, -0.78,7047.53; 38.81, -0.01, -0.38,  1.20,-54.95,-42.14, 17.64,-17.49, -0.50,-28.50,-75.86,-2222.70
Uptime 00:04:44, 30.91,  0.29,  0.13,  0.80, 14.51, 40.99, 41.98,  8.85, 19.84, 31.50,  4.14,7053.07; 38.72, -0.15,  0.09,  0.81,-18.94,  0.37,-26.95,  6.02,-10.53,-30.26,-74.08,-2226.26
Uptime 00:04:44, 30.81,  0.12, -0.38,  1.00, 22.66, -6.14, 11.69,-20.48,  6.54, 33.41,  3.13,7054.62; 38.62, -0.06, -0.24,  1.16, 28.88,-51.75, 37.08,-11.56, -2.87,-26.12,-79.29,-2221.33
Uptime 00:04:44, 30.86,  0.58,  0.66,  0.78,  5.72,-10.15, -6.00, 34.03, 29.84, 34.16,  1.17,7053.84; 38.81, -0.06,  0.36,  1.12, 28.94,  4.52, -2.80, 17.84, -2.93,-21.53,-77.06,-2221.70
Uptime 00:04:44, 30.76,  0.38, -0.21,  0.89,-56.27,  1.59, 16.53,-12.21, 22.58, 26.06,  0.89,7055.99; 38.72,  0.22, -0.38,  0.86,-86.19,-48.90,-87.53,-22.83, 13.36,-32.54,-82.02,-2233.08
Uptime 00:04:44, 30.86,  0.28,  0.16,  1.01, 31.89,  6.52, 41.25,  8.80, 15.10, 29.87,  1.42,7061.47; 38.81, -0.28,  0.08,  1.09, 45.90, 14.90,-49.64,  3.83,-14.60,-25.82,-78.14,-2239.68
Uptime 00:04:45, 30.81,  0.04,  0.37,  0.72, 38.83,  9.12,-35.97, 27.33,  3.15, 34.81,  2.50,7056.76; 38.72, -0.37, -0.03,  0.68, 58.54,-27.69, -5.12, -2.03,-28.17,-17.83,-79.57,-2240.35
Uptime 00:04:45, 30.86,  0.87, -0.22,  0.90, -9.32,-47.86,-16.99, -9.85, 43.27, 32.72, -4.56,7054.54; 38.81,  0.21, -0.31,  1.10,-26.36,  0.28, 61.02,-15.56, 10.39,-21.17,-78.15,-2232.36
Uptime 00:04:45, 30.81,  0.14, -0.04,  0.82,-19.87, 10.06,  1.08, -2.65,  9.68, 29.42, -3.35,7054.68; 38.81,  0.06, -0.11,  0.97,-11.65,-66.52, 13.57, -6.42,  3.78,-22.40,-85.34,-2230.55
Uptime 00:04:45, 30.86,  0.80, -0.02,  1.10, 31.79, 26.93, -1.25, -0.93, 36.03, 32.90, -0.54,7054.52; 38.72,  0.68, -0.24,  1.22, 40.91, 14.03,-26.86, -9.94, 28.54,-16.89,-82.40,-2234.07
Uptime 00:04:45, 30.81, -0.44,  0.27,  0.90, -9.20, 32.76, 85.49, 15.18,-25.13, 31.36,  4.18,7065.72; 38.81, -0.25, -0.05,  1.00,-25.12,-60.94,-93.87, -2.52,-13.76,-19.83,-88.30,-2246.37
Uptime 00:04:45, 30.86,  0.20, -0.26,  1.01, 15.55,-36.90,-30.66,-14.14, 11.08, 32.46, -0.90,7061.67; 38.81, -0.09, -0.46,  0.98, 27.77,-30.85,-30.53,-25.26, -4.97,-16.35,-90.42,-2250.40
Uptime 00:04:45, 30.81,  0.21,  0.28,  1.00, 29.70,-10.24, 52.14, 15.46, 11.47, 35.91, -2.42,7068.45; 38.81, -0.10,  0.03,  1.04, 42.45,-10.15, 38.96,  1.71, -5.52,-10.58,-89.80,-2245.33
Uptime 00:04:45, 30.86,  0.52,  0.00,  0.99,-55.64, 14.20, 31.91,  0.15, 27.84, 27.94, -1.08,7072.69; 38.81,  0.12, -0.14,  0.95,-66.39,  0.93, 41.40, -8.51,  7.39,-19.19,-88.03,-2239.83
Uptime 00:04:46, 30.81,  0.29, -0.16,  1.02, 23.00, 25.01, 15.82, -8.52, 15.52, 30.16,  1.84,7074.76; 38.72, -0.21, -0.47,  1.14, 14.80, -4.52,-14.24,-22.17, -9.55,-17.35,-86.66,-2241.69
Uptime 00:04:46, 30.86,  0.37,  0.30,  0.39, 26.24,-51.53, 60.93, 29.32, 37.04, 33.49, -5.50,7082.68; 38.72,  0.44,  0.26,  1.16, 28.64,-19.07,-34.01, 11.62, 20.06,-13.12,-87.75,-2246.11
Uptime 00:04:46, 30.86, -0.31, -0.47,  0.97,  0.53, 16.98,-16.51,-24.75,-15.98, 32.39, -2.86,7080.49; 38.76, -0.06, -0.51,  1.00,-12.30,-55.62,-48.27,-26.74, -2.82,-15.00,-93.19,-2252.53
Uptime 00:04:46, 30.86,  0.40,  0.06,  0.88, 41.95,-23.27, 63.33,  3.37, 24.33, 37.20, -6.27,7088.78; 38.91, -0.01, -0.01,  1.02, 49.64,  3.57, 27.58, -0.39, -0.62, -8.33,-90.86,-2248.92
Uptime 00:04:46, 30.95,  0.32,  0.20,  0.79, 27.83, 34.95, 32.82, 13.49, 21.05, 40.27, -2.11,7093.05; 38.86, -0.09,  0.12,  0.79, 26.93,  0.99, 37.69,  8.26, -6.39, -4.57,-88.79,-2244.02
Uptime 00:04:46, 30.76,  0.40, -0.45,  1.00,-33.09, 30.14, 20.81,-22.61, 19.99, 34.73,  1.43,7095.80; 38.76, -0.08, -0.34,  0.90,-19.35, 56.14, 19.87,-20.35, -4.65, -7.39,-79.65,-2241.40
Uptime 00:04:46, 30.95,  0.29,  0.17,  0.96,-17.43,-24.99,  7.56,  9.69, 16.45, 32.01, -2.12,7096.78; 38.67,  0.06,  0.04,  0.85, -7.49,-71.31,-12.27,  2.84,  3.72, -8.14,-87.22,-2242.99
Uptime 00:04:47, 30.91,  0.16, -0.10,  1.07, 29.61,-32.23, 22.32, -5.15,  8.33, 35.07, -6.38,7099.70; 38.76,  0.31, -0.17,  1.16,  6.33,-54.09, -1.72, -8.03, 14.80, -7.32,-92.72,-2243.22
Uptime 00:04:47, 30.86,  0.33,  0.61,  1.28,-14.71, 29.22, 47.86, 24.79, 12.89, 32.96, -2.73,7106.02; 38.76, -0.63,  0.17,  0.92,-27.41,  0.92, -5.14,  8.49,-34.05,-10.55,-90.06,-2243.89
Uptime 00:04:47, 30.91,  0.46, -0.30,  0.84, 13.70,-27.50, 19.43,-17.41, 27.23, 33.71, -6.75,7108.57; 38.72,  0.32, -0.27,  0.88,-12.42,-21.95,-40.10,-15.79, 19.06,-12.25,-91.46,-2249.15
Uptime 00:04:47, 30.86,  0.14,  0.04,  0.83, 16.53, 60.00, 39.75,  2.99,  9.51, 35.25,  1.02,7113.85; 38.76, -0.07, -0.12,  1.03, 11.90, 58.14,-53.91, -6.54, -3.77,-10.59,-81.98,-2256.32
Uptime 00:04:47, 30.81,  0.28,  0.31,  0.79, -5.96,-18.33, 29.71, 20.13, 18.28, 34.19, -1.70,7117.72; 38.76,  0.10, -0.03,  0.50, 37.26,-10.07, -8.46, -3.46, 11.72, -5.70,-81.86,-2257.42
Uptime 00:04:47, 30.86,  0.06,  0.26,  0.83,-79.17, 27.54,-60.26, 17.33,  3.64, 23.77,  1.77,7109.88; 38.76, -0.14, -0.05,  1.00,-51.64,-26.69,-46.24, -2.93, -8.01,-12.22,-83.46,-2263.43
Uptime 00:04:47, 30.91,  0.32,  0.13,  0.97,  7.23,-35.75, 25.11,  7.10, 18.12, 24.38, -3.29,7113.22; 38.76, -0.32,  0.17,  1.02,-26.69,-37.51, 21.51,  8.88,-16.97,-15.28,-86.34,-2260.57
Uptime 00:04:47, 30.86,  0.40,  0.11,  0.83, -1.29, 10.08, 11.45,  6.58, 25.42, 23.85, -2.44,7114.72; 38.86,  0.32, -0.07,  0.87, 15.64,-38.75, -0.27, -4.15, 20.25,-13.05,-89.99,-2260.60
Uptime 00:04:48, 30.91,  0.35,  0.23,  1.15,  6.86, 63.39, 91.16, 10.72, 16.57, 24.47,  5.42,7126.66; 38.76, -0.74,  0.15,  1.02, -1.99, 92.78,-34.74,  6.76,-35.62,-12.90,-75.57,-2265.15
Uptime 00:04:48, 30.91,  0.21, -0.06,  1.01,-28.59,-57.46, 12.67, -3.07, 11.75, 20.20, -2.42,7128.35; 38.76,  0.25, -0.15,  0.75,-23.10,-57.48,-59.69,-10.67, 18.38,-15.87,-81.92,-2273.09
Uptime 00:04:48, 30.91, -0.05, -0.46,  1.20, 30.10,-18.69, 12.61,-21.14, -2.23, 23.23, -4.72,7130.00; 38.76, -0.27, -0.36,  1.09, 25.67,-23.94,-31.17,-18.07,-13.11,-12.62,-83.09,-2277.17
Uptime 00:04:48, 30.86,  0.36,  0.61,  0.94, 17.92,-26.99,-33.44, 31.04, 17.63, 25.72, -8.50,7125.55; 38.76, -0.17,  0.29,  0.97,-28.56,-14.85, 27.12, 16.42, -9.66,-15.76,-83.17,-2273.57
Uptime 00:04:48, 30.86,  0.42, -0.37,  0.81,-40.30, 48.84, 28.64,-22.07, 25.25, 19.63, -2.61,7129.28; 38.86,  0.12, -0.39,  0.75,-40.80, 43.36,  5.86,-27.13,  8.26,-21.19,-76.15,-2272.81
Uptime 00:04:48, 30.91,  0.17,  0.07,  0.94, 14.05,-17.36,  9.69,  4.11, 10.26, 21.13, -4.99,7130.55; 38.76,  0.20, -0.02,  1.22, 53.78,-64.36, -6.40, -0.81,  9.33,-13.87,-83.07,-2273.64
Uptime 00:04:48, 30.95,  0.30,  0.43,  1.01,  4.56, 32.14, 72.43, 22.08, 15.40, 21.74, -1.01,7140.18; 38.76, -0.19,  0.31,  0.93,-58.46, -0.04,-62.98, 17.82,-11.20,-20.86,-81.19,-2282.02
Uptime 00:04:49, 30.91, -0.13, -0.81,  1.11,  7.09,-42.82, 17.74,-35.87, -5.46, 21.49, -6.34,7142.49; 38.76, -0.18, -0.60,  1.14,-11.94,-36.79, -5.82,-27.47, -7.94,-22.51,-84.10,-2282.78
Uptime 00:04:49, 30.95,  0.46,  0.67,  1.10, 36.56,-21.37, -5.85, 29.23, 19.67, 26.34, -9.35,7141.72; 38.76, -0.41,  0.22,  0.87, 35.77, 19.67, 45.70, 13.19,-24.40,-17.21,-79.40,-2276.79
Uptime 00:04:49, 30.95,  0.76, -0.20,  0.82,-67.52, 58.43, 25.19,-10.39, 42.05, 16.81, -2.39,7145.07; 38.72,  0.27, -0.28,  0.87,-90.72, 17.83, -4.57,-17.18, 16.33,-29.03,-75.82,-2277.40
Uptime 00:04:49, 30.86,  0.03,  0.01,  0.95, 11.15, -1.27, 10.32,  0.45,  2.01, 17.90, -2.54,7146.41; 38.76, -0.14, -0.18,  1.15, 69.22,-19.91, -6.54, -8.91, -6.97,-19.81,-76.70,-2278.25
Uptime 00:04:49, 30.91,  0.18,  0.26,  0.46,  8.54, 36.98, 76.76, 27.28, 18.85, 19.18,  1.84,7156.39; 38.72, -0.01,  0.57,  0.90, 17.06, 29.39,-80.83, 32.37, -0.58,-16.59,-71.41,-2288.76
Uptime 00:04:49, 30.86, -0.05, -0.98,  1.41, 10.80,-66.43, 24.37,-34.79, -1.63, 19.50, -6.82,7159.63; 38.81,  0.03, -0.74,  1.13,-31.79,-95.37,-69.40,-33.07,  1.14,-21.07,-82.43,-2297.99
Uptime 00:04:49, 30.91,  0.34,  0.34,  0.72, 45.67, 58.26,  7.08, 22.95, 22.88, 25.44,  0.34,7160.56; 38.76, -0.11,  0.27,  0.78, 69.35, 56.52, -0.27, 18.75, -7.96,-11.37,-73.37,-2298.02
Uptime 00:04:49, 30.86,  0.31, -0.08,  1.03,-46.13,-15.48, 43.34, -4.07, 16.66, 18.56, -2.11,7166.58; 38.76,  0.01, -0.26,  1.30,-63.32,-54.69,-15.72,-11.33,  0.53,-19.99,-79.36,-2300.21
Uptime 00:04:50, 30.86,  0.22,  0.15,  0.76,-12.36, 46.64, 42.56, 10.92, 16.14, 16.82,  3.60,7172.16; 38.81, -0.32,  0.14,  0.87,-19.99,-17.43,-43.43,  8.62,-19.63,-21.99,-79.62,-2305.90
Uptime 00:04:50, 30.86, -0.05, -0.25,  1.29, 18.33,-57.27,-11.09,-11.11, -2.16, 18.60, -3.73,7170.72; 38.86, -0.41, -0.28,  1.68, 15.83,-105.40, 14.13, -9.30,-13.65,-19.72,-91.18,-2304.06
Uptime 00:04:50, 30.91,  0.34,  0.26,  0.99,  9.72, 82.78, 74.40, 13.77, 18.31, 19.76,  6.69,7180.54; 38.86, -0.24,  0.28,  0.69,  8.41, 73.59, 24.60, 21.26,-17.59,-17.81,-79.49,-2300.81
Uptime 00:04:50, 30.95,  0.26, -0.53,  1.21,-38.04,-49.68,-12.14,-23.20, 11.08, 14.06,  0.01,7178.96; 38.81,  0.21, -0.50,  1.01,-32.36,-65.02,-66.92,-25.70, 10.71,-22.09,-86.40,-2309.51
Uptime 00:04:50, 30.95,  0.17,  0.32,  0.85, 22.39, 12.57, 37.53, 20.20, 10.65, 17.05,  1.41,7183.88; 38.72, -0.06,  0.42,  0.97, 68.61, 31.22,-20.74, 23.48, -2.99,-12.37,-80.60,-2312.23
Uptime 00:04:50, 31.00, -0.02,  0.22,  1.25,-41.18,-50.38,-19.28, 10.08, -0.87, 11.55, -5.17,7181.31; 38.72, -0.06, -0.15,  0.97,-50.17,-79.01,-47.91, -8.89, -3.50,-18.84,-89.22,-2318.60
